TimeStamp,T0.56,Td,Tgrass,Tw,RH,U0.56,U1.12,U2.24,U4.48,U5,U6.4,Sb,Ldw(uc),Luw(uc),Rn,Sdw,Suw
timestamp,degC,degC,degC,degC,%,m/s,m/s,m/s,m/s,m/s,m/s,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2
05/10/2019 12:50,16,15.01,18.65,12.35,72.9,1.1,0.9,1.5,1.9,2.1,2.2,1.2,-29.3,-14.7,173.3,224.8,39
05/10/2019 12:55,16.18,15.01,18.76,12.31,72.9,1,1,1.5,1.9,2,2.1,0.3,-30.4,-14.9,190.6,246,43.1
05/10/2019 13:00,16.35,15.05,19.42,12.35,73.1,1,1,1.5,1.9,2.1,2.1,-0.5,-33.9,-14.4,213.9,281.1,49.8
05/10/2019 13:05,16.44,15.12,20.07,12.38,72.4,1,1.2,1.4,1.8,1.9,2.1,-0.7,-37.2,-14.9,222.5,293.2,52.3
05/10/2019 13:10,16.3,15.06,19.21,12.27,71.8,1.2,1.1,1.6,2,2.2,2.2,-0.3,-35.4,-14.7,210.8,266,46.5
05/10/2019 13:15,16.61,15.23,19.55,12.48,72.7,0.8,0.8,1.2,1.4,1.5,1.6,-0.5,-33.2,-14.7,192.2,247.9,43.8
05/10/2019 13:20,16.29,15.19,19.18,12.44,72.1,1,1,1.5,1.8,1.9,2,-0.1,-31.9,-14.9,177.4,231.1,40
05/10/2019 13:25,16.15,15.16,18.83,12.37,72,1,1,1.4,1.7,1.8,1.9,0.9,-31,-14.7,169.7,217.9,37.1
05/10/2019 13:30,16.02,15.1,18.32,12.49,73.4,1,1.1,1.4,1.7,1.8,2,1.2,-28.4,-14.9,159.1,202.3,34.6
05/10/2019 13:35,16.47,15.16,18.88,12.66,74.6,0.6,0.7,0.9,1.2,1.3,1.4,-0.9,-30.6,-14.7,166.8,218.8,37.9
05/10/2019 13:40,15.9,15.1,18.75,12.51,73.4,0.9,1.3,1.2,1.6,1.6,1.8,-0.1,-29.9,-14.9,148.7,192.4,33.1
05/10/2019 13:45,16.27,15.23,18.48,12.7,74.8,0.8,0.7,1.2,1.4,1.5,1.6,0.5,-30.2,-14.4,140.2,190.5,32.7
05/10/2019 13:50,16.05,15.26,18.88,12.77,74.4,1,0.9,1.3,1.6,1.7,1.7,0.1,-31,-14.7,146.6,199,35
05/10/2019 13:55,16.26,15.24,19.08,12.71,74.2,1,0.7,1.2,1.4,1.6,1.5,-0.3,-31.9,-14.4,154.4,209.7,36.7
05/10/2019 14:00,16.26,15.31,19.04,12.78,74.1,0.9,0.8,1.2,1.3,1.4,1.4,-0.7,-32.6,-14.9,149.7,199.3,34.6
05/10/2019 14:05,16.09,15.27,18.3,12.7,73.7,0.6,0.8,1,1.3,1.5,1.5,0.7,-31.3,-14.7,137.6,182,30.6
05/10/2019 14:10,16.03,15.14,17.96,12.58,73.5,0.8,0.9,1.1,1.4,1.5,1.6,0.3,-29.7,-15.1,125.9,165.5,27.7
05/10/2019 14:15,16.03,15.2,18.21,12.68,74.3,0.5,0.6,0.8,1.1,1.1,1.3,-0.1,-30.6,-14.4,122.8,167.7,28.3
05/10/2019 14:20,16.05,15.21,18.25,12.71,73.9,0.7,0.8,0.9,1.2,1.4,1.4,-0.3,-30.2,-14.9,114.5,152.6,25.6
05/10/2019 14:25,15.75,15.13,17.49,12.54,73.6,0.7,1,1.3,1.6,1.7,1.8,1.4,-28.4,-14.9,106.5,137.2,22.2
05/10/2019 14:30,15.83,15.18,17.31,12.61,73.7,0.7,0.9,1.2,1.5,1.6,1.6,0.5,-27.8,-14.7,97.7,130.6,21.4
05/10/2019 14:35,15.79,15.2,17.21,12.6,73.4,0.1,0.4,0.5,0.7,0.7,0.8,-0.3,-26.5,-14.7,83,113.9,18.7
05/10/2019 14:40,15.81,15.24,17.05,12.66,73.6,0.8,0.9,1.4,1.7,1.9,2,0.3,-27.1,-14.9,84.5,112.8,18.3
05/10/2019 14:45,15.66,15.2,16.69,12.54,73.1,0.7,0.8,1,1.2,1.2,1.3,0.5,-25.6,-14.7,74.2,99.3,15.8
05/10/2019 14:50,15.61,15.14,16.53,12.53,73.3,0.5,0.7,1,1.5,1.6,1.7,0.7,-25.4,-14.4,76,100.1,16.2
05/10/2019 14:55,15.75,15.2,16.84,12.66,74.2,0.7,0.8,1.1,1.4,1.5,1.6,-0.3,-26.9,-14.7,79.1,109.2,17.9
05/10/2019 15:00,15.71,15.2,16.94,12.69,74.1,0.5,0.8,0.7,1,1.2,1.2,-0.7,-26.9,-14.7,70.8,99.3,16.2
05/10/2019 15:05,15.65,15.15,16.39,12.62,74.2,0.8,0.9,1.2,1.6,1.6,1.8,0.3,-26.5,-14.7,68.2,92.7,14.9
05/10/2019 15:10,15.47,15.11,16.14,12.55,74.1,0.9,1.3,1.7,2,2.1,2.2,0.9,-26.5,-14.7,68.5,93.6,15.1
05/10/2019 15:15,15.56,15.13,16.37,12.64,74.6,0.7,0.8,1.1,1.4,1.5,1.6,-0.1,-26.5,-14.4,70.8,99.3,16.4
05/10/2019 15:20,15.62,15.17,16.72,12.71,74.9,0.4,0.6,0.8,1.1,1.1,1.3,-1.1,-26,-14.4,64.1,91.4,14.9
05/10/2019 15:25,15.52,15.15,16.29,12.71,74.7,0.4,0.5,0.6,0.8,0.8,0.8,-1.1,-22.7,-14.4,51.9,70.5,11
05/10/2019 15:30,15.48,15.15,16.08,12.73,74.4,0.5,0.6,0.9,1.1,1,1.3,-0.7,-21.2,-14.4,44.7,61.2,9.3
05/10/2019 15:35,15.45,15.09,15.88,12.61,74.5,0.7,0.6,1,1.4,1.5,1.6,0.7,-23.6,-14.4,52.7,72.7,11.4
05/10/2019 15:40,15.53,15.07,15.89,12.63,74.9,0.7,0.6,1.1,1.4,1.6,1.6,0.1,-26.2,-14.4,58.1,81.7,13
05/10/2019 15:45,15.39,15.03,15.85,12.57,74.9,0.7,1,1.1,1.3,1.5,1.6,0.1,-26.7,-14.4,56.6,80.6,12.6
05/10/2019 15:50,15.4,15.03,15.97,12.61,74.9,0.7,0.9,1,1.3,1.4,1.5,-0.3,-26.5,-14.4,55.3,78.2,12.2
05/10/2019 15:55,15.37,15.04,15.68,12.6,75.1,0.4,0.5,0.7,1,1.2,1.2,-0.1,-26.2,-14.4,39,59.5,8.4
05/10/2019 16:00,15.27,15.01,15.52,12.61,75.3,0.5,0.6,0.7,0.9,1,1.2,-0.1,-25.8,-14.4,34.8,53.2,7.4
05/10/2019 16:05,15.1,14.93,15.17,12.53,75.1,0.9,1.2,1.5,2,2.1,2.3,0.7,-24.5,-14.4,28.6,43,5.5
05/10/2019 16:10,15.04,14.88,14.88,12.48,75.4,0.8,1.1,1.3,1.7,1.7,1.9,0.7,-24,-14.2,26.6,40,4.9
05/10/2019 16:15,15.03,14.88,14.81,12.53,75.8,0.9,0.7,1.2,1.4,1.5,1.6,0.1,-23.2,-14.2,22.2,35.3,4.5
05/10/2019 16:20,15,14.82,14.82,12.46,75.5,1,1.1,1.6,2.1,2.2,2.4,-0.1,-23.2,-14.2,30.7,46,7
05/10/2019 16:25,14.97,14.79,14.88,12.38,75.4,0.9,1.1,1.5,1.9,2.1,2.2,-0.1,-23.6,-14.2,34.6,51,8
05/10/2019 16:30,14.94,14.78,14.81,12.4,75.6,0.6,0.9,1.2,1.4,1.5,1.8,-0.3,-23.2,-14.2,26.6,40.8,5.9
05/10/2019 16:35,14.85,14.75,14.61,12.41,75.9,0.7,0.9,1.2,1.6,1.7,1.9,-0.1,-22.5,-14.2,19.1,30.1,3.8
05/10/2019 16:40,14.75,14.7,14.37,12.4,76.2,0.8,1,1.3,1.7,1.7,2,0.1,-21.6,-14.2,13.1,21.9,2.2
05/10/2019 16:45,14.68,14.64,14.21,12.39,76.5,0.6,0.8,1.1,1.4,1.4,1.6,0.1,-21.2,-14,10.3,18.3,1.5
05/10/2019 16:50,14.63,14.61,14.1,12.35,76.5,0.7,0.8,1.1,1.3,1.4,1.5,-0.1,-21,-14,7.7,15,0.9
05/10/2019 16:55,14.56,14.56,13.97,12.34,76.6,0.8,1.1,1.3,1.8,1.9,2,-0.1,-20.3,-14,5.1,11.5,0.3
05/10/2019 17:00,14.48,14.5,13.89,12.25,76.7,0.6,0.7,1,1.4,1.6,1.7,0.1,-19.9,-14,4.3,9.3,-0.1
05/10/2019 17:05,14.43,14.46,13.78,12.28,77.2,0.5,0.6,0.9,1.3,1.4,1.6,-0.1,-18.4,-14,2.7,6.2,-0.8
05/10/2019 17:10,14.4,14.44,13.7,12.3,77.5,0.4,0.6,0.7,1.1,1.2,1.3,-0.3,-16.4,-14,3,3.5,-1.2
05/10/2019 17:15,14.37,14.4,13.67,12.29,77.7,0.5,0.8,1.1,1.5,1.6,1.7,-0.3,-12.7,-14,3.5,0.5,-1.8
05/10/2019 17:20,14.3,14.38,13.62,12.31,78,0.3,0.6,0.8,1.2,1.3,1.3,-0.3,-14,-14,1.7,-0.6,-2
05/10/2019 17:25,14.27,14.34,13.56,12.3,78.4,0.7,1,1.4,1.8,1.6,2,-0.1,-16.2,-13.7,-0.9,-0.9,-2
05/10/2019 17:30,14.2,14.28,13.56,12.31,79.2,0.9,1,1.5,1.8,1.5,1.8,-0.1,-14.4,-14.4,0.4,-1.7,-2
05/10/2019 17:35,14.13,14.21,13.53,12.35,80,0.5,0.7,1,1.3,1.3,1.5,-0.3,-13.8,-13.3,0.7,-2.3,-2.2
05/10/2019 17:40,14.03,14.15,13.51,12.41,81,0.6,0.7,0.9,1.2,1.2,1.3,-0.7,-13.3,-13.7,0.2,-2.6,-2.2
05/10/2019 17:45,13.93,14.09,13.45,12.44,82,0.9,0.9,1.3,1.5,1.5,1.8,-0.3,-14.2,-13.7,-5,-3.1,-2.2
05/10/2019 17:50,13.8,14,13.32,12.44,82.8,0.8,0.9,1.3,1.6,1.7,1.9,-0.1,-15.1,-13.5,-4.8,-3.4,-2.4
05/10/2019 17:55,13.73,13.87,13.25,12.4,83.6,1,1.2,1.4,1.8,2,2.1,0.1,-14.9,-13.3,-4.8,-3.1,-2.4
05/10/2019 18:00,13.66,13.79,13.21,12.4,84.2,0.9,0.7,1.3,1.4,1.4,1.6,0.1,-14.4,-13.3,-2.2,-3.1,-2.4
05/10/2019 18:05,13.6,13.7,13.15,12.34,84.6,1.1,1.3,1.6,2.1,2,2.3,-0.1,-14.4,-13.1,-2.2,-3.1,-2.4
05/10/2019 18:10,13.54,13.63,13.12,12.3,85,1.1,1.2,1.6,2.1,2,2.3,0.1,-14.2,-13.1,-2.2,-3.1,-2.2
05/10/2019 18:15,13.49,13.58,13.08,12.29,85.4,0.6,0.8,1.1,1.5,1.5,1.7,-0.1,-13.8,-12.8,-1.7,-3.1,-2.2
05/10/2019 18:20,13.48,13.57,13.01,12.32,85.6,0.2,0.4,0.5,0.8,0.7,1,-0.3,-13.8,-12.8,-1.7,-3.1,-2.2
05/10/2019 18:25,13.43,13.53,13,12.32,85.9,0.3,0.5,0.7,1,1.2,1.3,-0.5,-13.3,-12.8,-1.4,-3.1,-2.2
05/10/2019 18:30,13.42,13.48,13.02,12.26,86,0.9,0.9,1.2,1.5,1.6,1.6,-0.5,-12.9,-12.8,-0.9,-2.8,-2
05/10/2019 18:35,13.39,13.45,12.98,12.24,86.1,0.7,1,1.2,1.6,1.5,1.8,-0.3,-12.7,-12.6,-0.9,-2.8,-2
05/10/2019 18:40,13.34,13.41,12.94,12.21,86.3,0.9,1.1,1.6,2,2.1,2.3,-0.3,-13.1,-12.4,-1.4,-2.8,-2.2
05/10/2019 18:45,13.32,13.37,12.88,12.18,86.4,0.7,1,1.1,1.5,1.7,1.8,-0.3,-14,-12.2,-2.2,-3.1,-2.2
05/10/2019 18:50,13.3,13.36,12.83,12.19,86.6,0.7,0.8,1.2,1.6,1.6,1.7,-0.3,-14.4,-12.4,-2.7,-3.1,-2
05/10/2019 18:55,13.31,13.35,12.83,12.2,86.6,0.5,0.4,0.7,1,1.1,1.3,-0.5,-14.2,-12.4,-2.4,-3.1,-2
05/10/2019 19:00,13.28,13.33,12.82,12.16,86.4,0.7,0.8,1.2,1.5,1.6,1.7,-0.5,-14.9,-12.2,-3.2,-2.8,-2
05/10/2019 19:05,13.27,13.31,12.78,12.1,86.3,0.8,0.9,1.2,1.6,1.6,1.8,-0.5,-15.1,-12.2,-4,-2.8,-2
05/10/2019 19:10,13.27,13.28,12.71,12.08,86.2,0.6,0.7,1,1.1,1.2,1.4,-0.5,-15.5,-12.6,-3.7,-3.1,-2
05/10/2019 19:15,13.21,13.26,12.69,12.04,86,0.6,0.7,1.1,1.5,1.5,1.7,-0.3,-19,-12.2,-7.9,-3.1,-2
05/10/2019 19:20,13.14,13.23,12.54,12,86,0.6,0.7,1.1,1.4,1.4,1.6,-0.1,-21.9,-12.2,-10.5,-3.4,-2
05/10/2019 19:25,13.11,13.19,12.45,11.98,86.1,0.4,0.6,0.9,1.3,1.4,1.5,-0.3,-18.6,-11.9,-7.1,-3.4,-2
05/10/2019 19:30,13.09,13.16,12.49,11.93,86,0.7,0.9,1.2,1.7,1.8,2,-0.3,-19.9,-11.9,-8.9,-3.1,-1.8
05/10/2019 19:35,13.1,13.14,12.41,11.89,85.9,0.8,1,1.3,1.6,1.7,1.9,-0.3,-22.5,-11.9,-11,-3.4,-1.8
05/10/2019 19:40,13.06,13.11,12.35,11.89,85.9,0.3,0.4,0.7,0.8,0.9,0.9,-0.5,-21.9,-11.9,-10.5,-3.4,-1.8
05/10/2019 19:45,13.03,13.09,12.27,11.88,85.9,0.5,0.7,0.9,1.2,1.2,1.4,-0.5,-23.2,-11.9,-12,-3.4,-1.8
05/10/2019 19:50,12.99,13.07,12.21,11.83,85.9,0.6,0.8,1.1,1.5,1.5,1.8,-0.5,-24,-11.7,-13.3,-3.4,-1.8
05/10/2019 19:55,13,13.04,12.18,11.82,86,0.5,0.8,0.9,1.1,1,1.3,-0.5,-21,-11.7,-9.9,-3.1,-1.8
05/10/2019 20:00,12.99,13.03,12.19,11.82,86,0.2,0.4,0.6,0.8,0.6,0.9,-0.7,-16.8,-11.7,-5,-3.1,-1.8
05/10/2019 20:05,13,13.03,12.31,11.83,86.1,0.3,0.5,0.7,0.8,0.7,1,-0.9,-14.4,-11.7,-2.4,-2.8,-1.8
05/10/2019 20:10,12.98,13.02,12.35,11.84,86.2,0.1,0.3,0.5,0.8,0.7,0.9,-1.1,-13.1,-11.7,-1.7,-2.8,-1.8
05/10/2019 20:15,12.95,13,12.43,11.85,86.3,0.1,0.2,0.3,0.5,0.6,0.5,-0.9,-13.1,-11.7,-1.7,-2.8,-1.8
05/10/2019 20:20,12.94,12.98,12.43,11.86,86.5,0.1,0.3,0.3,0.5,0.6,0.6,-0.9,-12.9,-11.7,-1.4,-2.8,-1.8
05/10/2019 20:25,12.95,13,12.39,11.84,86.6,0.3,0.5,0.7,1,1,1.1,-0.9,-12.9,-11.5,-1.9,-2.6,-1.8
05/10/2019 20:30,12.93,12.99,12.43,11.83,86.7,0.5,0.6,0.8,1.2,1.2,1.3,-0.7,-13.1,-11.5,-1.9,-2.6,-1.8
05/10/2019 20:35,12.92,12.99,12.44,11.84,86.8,0.6,0.6,1.1,1.3,1.3,1.6,-0.7,-12.7,-11.5,-1.4,-2.6,-1.8
05/10/2019 20:40,12.92,12.97,12.44,11.83,86.9,0.7,0.8,1.1,1.4,1.4,1.6,-0.5,-12.9,-11.3,-1.4,-2.8,-1.8
05/10/2019 20:45,12.91,12.96,12.43,11.82,87,0.6,0.7,1.1,1.4,1.5,1.7,-0.5,-13.1,-11.3,-1.7,-2.8,-1.8
05/10/2019 20:50,12.92,12.95,12.46,11.82,87,0.7,0.7,1.1,1.3,1.3,1.6,-0.7,-12.7,-11.3,-1.1,-2.8,-2
05/10/2019 20:55,12.91,12.93,12.44,11.81,87,0.3,0.5,0.7,0.9,0.9,1,-0.9,-12,-11.3,-0.1,-2.8,-2
05/10/2019 21:00,12.9,12.93,12.4,11.84,87.1,0.2,0.3,0.4,0.6,0.8,0.8,-0.9,-11.4,-11.3,0.7,-2.8,-2
05/10/2019 21:05,12.91,12.9,12.42,11.81,87,0.4,0.5,0.7,0.9,0.8,1,-0.7,-10.7,-11,0.7,-2.6,-2
05/10/2019 21:10,12.91,12.9,12.47,11.77,86.8,0.6,0.7,0.9,1.1,1.3,1.4,-0.7,-10.5,-11,1.2,-2.6,-1.8
05/10/2019 21:15,12.88,12.9,12.49,11.75,86.7,0.3,0.4,0.6,0.9,0.8,1.1,-0.7,-10.7,-10.8,-0.1,-2.6,-2
05/10/2019 21:20,12.86,12.88,12.4,11.78,86.8,0.4,0.4,0.6,0.9,0.6,1.1,-0.5,-10.1,-11,-3.5,-2.8,-2
05/10/2019 21:25,12.67,12.88,12.37,11.73,86.7,0.7,0.6,1.1,1.3,1.2,1.5,-0.3,-9.6,-11.3,-8.6,-3.4,-1.8
05/10/2019 21:30,12.56,12.88,12.22,11.72,86.8,0.8,0.8,1,1.3,1.3,1.5,0.3,-8.3,-11,-18.7,-4.2,-1.6
05/10/2019 21:35,12.62,12.84,12.03,11.72,87.1,0.9,0.8,1.2,1.4,1.1,1.5,0.5,-6.8,-10.8,-21.3,-4.8,-1.4
05/10/2019 21:40,12,12.8,11.91,11.72,87.5,0.6,0.8,1.1,1.4,1.4,1.6,0.9,-5.9,-11,-24.9,-4.8,-1.2
05/10/2019 21:45,11.7,12.73,11.84,11.69,87.8,0.8,0.8,1.3,1.6,1.4,1.6,1.2,-5.7,-11.3,-26,-4.5,-0.8
05/10/2019 21:50,11.7,12.65,11.8,11.68,88.5,0.7,0.9,1.1,1.4,1.5,1.7,0.9,-5,-11.3,-20.5,-3.9,-0.8
05/10/2019 21:55,11.66,12.57,11.8,11.68,89.2,0.8,1,1.4,1.8,1.8,2,0.7,-5.2,-10.8,-19.8,-3.7,-0.8
05/10/2019 22:00,11.61,12.46,11.73,11.62,89.8,0.9,1,1.4,1.8,1.9,2.1,0.5,-6.3,-10.1,-21.1,-3.7,-0.5
05/10/2019 22:05,11.56,12.36,11.65,11.57,90.3,1.2,1.2,1.8,2.3,2.3,2.6,0.3,-7.9,-10.3,-24.2,-3.7,-0.8
05/10/2019 22:10,11.51,12.28,11.57,11.53,90.7,1.1,1.1,1.6,2,2.1,2.3,0.3,-8.7,-9.7,-22.9,-3.7,-0.8
05/10/2019 22:15,11.46,12.21,11.52,11.5,91.1,0.9,1.1,1.4,1.8,1.9,2.2,-0.1,-8.5,-9.4,-20,-3.7,-0.8
05/10/2019 22:20,11.41,12.14,11.49,11.44,91.3,1.2,1.4,1.7,2.2,2.3,2.5,-0.1,-9,-9,-22.9,-3.7,-0.5
05/10/2019 22:25,11.38,12.08,11.45,11.41,91.7,1,1.2,1.6,2.2,2.4,2.6,-0.3,-9.4,-6.3,-20.8,-3.7,-0.8
05/10/2019 22:30,11.36,12.02,11.41,11.37,91.9,1.1,1.1,1.6,2.1,2.3,2.4,-0.3,-8.5,-5.8,-19,-3.7,-0.8
05/10/2019 22:35,11.37,12,11.42,11.38,92.3,1,1,1.5,1.9,1.9,2.1,-0.5,-8.1,-5.4,-16.1,-3.4,-1
05/10/2019 22:40,11.36,11.97,11.42,11.39,92.6,1,0.9,1.5,1.8,1.7,2,-0.7,-7.4,-4.9,-12.8,-3.4,-1
05/10/2019 22:45,11.38,11.96,11.47,11.4,92.9,0.7,0.8,1.2,1.5,1.4,1.7,-0.9,-5.2,-4.2,-8.9,-3.1,-1.2
05/10/2019 22:50,11.39,11.95,11.52,11.41,93.2,1.1,1.2,1.6,1.8,1.8,2,-0.9,-5.2,-3.5,-9.7,-3.1,-1.2
05/10/2019 22:55,11.39,11.93,11.5,11.4,93.3,0.9,0.9,1.3,1.6,1.5,1.7,-0.5,-5,-2.9,-9.2,-3.1,-1.2
05/10/2019 23:00,11.39,11.91,11.54,11.41,93.5,0.7,0.8,1.2,1.5,1.4,1.6,-0.9,-3.1,-2.4,-4.5,-2.8,-1.2
05/10/2019 23:05,11.39,11.89,11.56,11.4,93.7,0.9,0.9,1.3,1.7,1.6,1.9,-0.7,-3.3,-2,-5,-2.8,-1.4
05/10/2019 23:10,11.39,11.87,11.55,11.39,93.8,0.8,0.7,1.2,1.5,1.6,1.8,-0.5,-3.5,-1.5,-6.1,-2.8,-1.4
05/10/2019 23:15,11.37,11.86,11.5,11.39,94,0.8,0.9,1.2,1.5,1.6,1.8,-0.5,-5.7,-1,-7.3,-3.1,-1.4
05/10/2019 23:20,11.35,11.83,11.48,11.38,94.1,1,0.9,1.5,1.9,1.9,2.1,-0.5,-5.2,-0.6,-7.9,-3.1,-1.4
05/10/2019 23:25,11.37,11.83,11.51,11.38,94.3,0.9,1,1.5,1.9,1.9,2.1,-0.7,-5,-0.1,-6.6,-2.8,-1.4
05/10/2019 23:30,11.38,11.83,11.51,11.39,94.5,1.2,1.1,1.7,2,2,2.1,-0.7,-4.6,0.8,-6.3,-2.8,-1.4
05/10/2019 23:35,11.39,11.81,11.53,11.4,94.6,1,1.1,1.4,1.6,1.6,1.8,-0.7,-3.9,1.5,-3.5,-2.8,-1.4
05/10/2019 23:40,11.39,11.8,11.54,11.4,94.8,0.8,0.9,1.3,1.6,1.7,1.9,-0.9,-3.5,1.9,-3.2,-2.8,-1.6
05/10/2019 23:45,11.41,11.8,11.54,11.41,94.9,0.8,0.9,1.3,1.7,1.7,1.9,-0.9,-3.3,2.1,-2.7,-2.8,-1.6
05/10/2019 23:50,11.43,11.8,11.58,11.43,95,0.4,0.5,0.8,1,1.1,1.3,-0.9,-2.6,2.4,-0.1,-2.8,-1.6
05/10/2019 23:55,11.44,11.82,11.59,11.44,95.1,0.5,0.8,1,1.3,1.4,1.5,-1.1,-3.5,2.6,-1.9,-2.8,-1.6
06/10/2019 00:00,11.45,11.81,11.59,11.44,95.2,1.2,1.2,1.7,2.1,2,2.1,-0.7,-3.5,3,-2.9,-2.8,-1.6
